name,team,level,class_last,reliability,player_id,canonical_id,season,last_season,last_n,proj_woba,proj_woba_p10,proj_woba_p90,periph_adj,proj_k_pct,proj_bb_pct,proj_iso,proj_babip,proj_hr_pa,proj_avg,proj_obp
Noah Braunel,Whitman,D3,Jr,0.301,3263,3263,2027,2026,55,0.3627,0.2915,0.4339,-0.0007,0.1923,0.1254,0.1539,0.3217,0.0304,0.2775,0.3874
Cody Roletto,Lane,JUCO,Fr,0.528,977,977,2027,2026,208,0.3627,0.2939,0.4316,0.0011,0.0867,0.1102,0.0893,0.3353,0.0096,0.3094,0.3936
Jackson Bui,Linfield,D3,Jr,0.498,3397,3397,2027,2026,81,0.3624,0.2933,0.4316,-0.0007,0.1722,0.1572,0.088,0.321,0.0148,0.2693,0.409
CJ Smith,Bushnell,NAIA,Jr,0.3,3916,3916,2027,2025,77,0.3623,0.2911,0.4336,0.0,0.1994,0.101,0.1484,0.3387,0.0208,0.2829,0.3816
Carter Garate,Oregon,D1,Jr,0.621,3728,3728,2027,2025,227,0.3622,0.2943,0.43,0.0,0.1846,0.1015,0.1444,0.3386,0.019,0.2814,0.384
Casen Taggart,UW,D1,Sr+,0.705,3491,3491,2027,2026,164,0.3618,0.2948,0.4288,0.0,0.2214,0.1461,0.169,0.3345,0.028,0.2757,0.3857
Logan Spradling,Spokane,JUCO,Fr,0.475,1190,1190,2027,2026,168,0.3618,0.2924,0.4312,0.0004,0.1365,0.1406,0.1355,0.3167,0.0125,0.2771,0.3876
Jordan Montemayor,Whitman,D3,Fr,0.301,3264,3264,2027,2026,55,0.3617,0.2905,0.4329,0.0006,0.1634,0.1013,0.1143,0.3345,0.0135,0.2932,0.3864
James Starkus,Shoreline,JUCO,So,0.544,60,60,2027,2025,197,0.3617,0.293,0.4304,0.0,0.1805,0.1355,0.1593,0.3149,0.019,0.2673,0.3802
Kyle Henington,MSUB,D2,Sr,0.314,3074,3074,2027,2026,138,0.3617,0.2906,0.4328,0.0014,0.1704,0.0895,0.1472,0.3452,0.0166,0.2955,0.3779
Connor Olsen,C of I,NAIA,So,0.595,2827,2827,2027,2026,100,0.3617,0.2935,0.4298,0.0002,0.1994,0.1172,0.0979,0.3484,0.0148,0.29,0.3975
John Oleson,WOU,D2,Sr,0.474,3995,3995,2027,2025,182,0.3616,0.2922,0.4311,0.0,0.1584,0.0832,0.118,0.3492,0.0154,0.3042,0.3871
Nigel Fahland,Bushnell,NAIA,Fr,0.628,2900,2900,2027,2026,213,0.3615,0.2936,0.4293,0.0005,0.1445,0.1174,0.1153,0.3432,0.0133,0.2952,0.3916
Matt Vrlak,UBC,NAIA,Fr,0.461,2983,2983,2027,2026,123,0.3615,0.292,0.4311,0.0004,0.1153,0.0951,0.1172,0.3397,0.0129,0.2961,0.3862
Kevin Brekke,Columbia Basin,JUCO,So,0.63,833,833,2027,2026,225,0.3613,0.2935,0.4291,0.0002,0.129,0.106,0.0876,0.3379,0.0084,0.2965,0.4005
Davis Grawey,Bushnell,NAIA,Jr,0.374,2895,2895,2027,2026,86,0.3613,0.2909,0.4318,0.0002,0.1056,0.0848,0.1144,0.3388,0.0151,0.3007,0.3857
Trenten Lowe,Warner Pacific,NAIA,Sr,0.688,2940,2940,2027,2026,171,0.3613,0.2941,0.4285,-0.0009,0.2215,0.1326,0.1416,0.3345,0.0248,0.2688,0.3899
Daniel Porras,UW,D1,Fr,0.474,3489,3489,2027,2026,126,0.3613,0.2919,0.4307,0.0,0.2046,0.0881,0.1923,0.3371,0.0381,0.282,0.3615
Marcus Manzardo,CWU,D2,Sr,0.523,3939,3939,2027,2025,241,0.3613,0.2924,0.4302,0.0,0.0992,0.1021,0.0788,0.3498,0.0083,0.3153,0.3932
Ryder Manale,Seattle U,D1,So,0.443,3678,3678,2027,2026,137,0.3612,0.2914,0.4309,0.0,0.217,0.1139,0.1594,0.3388,0.023,0.2781,0.3736
Jacob Galloway,Oregon St.,D1,Sr,0.555,3517,3517,2027,2026,246,0.3612,0.2926,0.4298,0.0,0.1051,0.105,0.1257,0.3278,0.0123,0.2898,0.3837
Cole Calnon,NNU,D2,Sr,0.555,4018,4018,2027,2025,238,0.3611,0.2925,0.4297,0.0,0.1341,0.1113,0.1224,0.3413,0.0133,0.2949,0.3911
Cannon Morgan,C of I,NAIA,Sr,0.542,3877,3877,2027,2025,213,0.3607,0.2919,0.4294,0.0,0.1435,0.1232,0.1232,0.3314,0.0175,0.2821,0.3906
Justin Cavagnaro,L&C,D3,Sr,0.597,4088,4088,2027,2025,164,0.3606,0.2925,0.4288,0.0,0.1476,0.101,0.134,0.3329,0.0148,0.2941,0.3807
Wyatt Miyamoto,Whitman,D3,So,0.399,3258,3258,2027,2026,85,0.3606,0.2904,0.4308,0.0007,0.1328,0.0935,0.1769,0.3194,0.0316,0.283,0.3651
Aidan Dougherty,UW,D1,Sr,0.53,3497,3497,2027,2026,76,0.3605,0.2917,0.4294,0.0,0.157,0.1024,0.1283,0.3307,0.0168,0.2765,0.3724
Ryan Skjonsby,Wash. St.,D1,Sr,0.682,3536,3536,2027,2026,247,0.3604,0.2931,0.4276,0.0,0.1755,0.1058,0.1478,0.3314,0.0251,0.2847,0.3846
Andre Muneton,Columbia Basin,JUCO,Fr,0.448,838,838,2027,2026,151,0.3604,0.2907,0.4301,-0.0014,0.1759,0.111,0.1218,0.3359,0.0128,0.2853,0.3865
Justin Birch,CWU,D2,Jr,0.382,3943,3943,2027,2025,143,0.3603,0.2899,0.4306,0.0,0.1932,0.0819,0.1645,0.3466,0.0257,0.2993,0.3735
Pete Bacon,C of I,NAIA,So,0.554,2838,2838,2027,2026,92,0.3602,0.2916,0.4287,-0.0001,0.2366,0.1195,0.1294,0.3468,0.0141,0.2774,0.3886
Carson Burke,PLU,D3,Sr,0.75,3223,3223,2027,2026,171,0.3602,0.2937,0.4268,-0.0007,0.2203,0.0921,0.2041,0.3247,0.0392,0.2785,0.3549
Nick Reed,MSUB,D2,Fr,0.307,3080,3080,2027,2026,134,0.3602,0.2891,0.4314,0.0005,0.1053,0.0921,0.1301,0.3395,0.0187,0.3049,0.3811
Will Cresswell,Wash. St.,D1,Sr,0.515,3764,3764,2027,2025,184,0.3602,0.2912,0.4292,0.0,0.1981,0.1067,0.155,0.3424,0.0238,0.2885,0.3793
Brody Phinney,PLU,D3,Sr,0.723,3228,3228,2027,2026,134,0.36,0.2932,0.4269,-0.001,0.2154,0.0856,0.1508,0.3475,0.0228,0.2898,0.3723
Noah Figuered,Edmonds,JUCO,So,0.69,65,65,2027,2026,232,0.3597,0.2925,0.4269,0.0011,0.1238,0.1201,0.1083,0.3316,0.0078,0.2926,0.3831
Sinclair Lee,CWU,D2,Jr,0.163,3016,3016,2027,2026,59,0.3597,0.287,0.4323,0.0,0.1986,0.0989,0.1343,0.3471,0.0131,0.2958,0.3808
Patrick Klinkenberg,Shoreline,JUCO,Fr,0.354,1115,1115,2027,2026,102,0.3597,0.289,0.4304,0.0011,0.1094,0.1066,0.0809,0.3274,0.0088,0.2905,0.397
Paxton Bigby,Shoreline,JUCO,Fr,0.643,8,8,2027,2025,217,0.3595,0.2918,0.4271,0.0,0.1075,0.1345,0.1033,0.3291,0.0116,0.2949,0.4001
Josh Proctor,Oregon St.,D1,Fr,0.575,3522,3522,2027,2026,204,0.3595,0.2911,0.4278,0.0,0.1881,0.1092,0.1977,0.3295,0.0331,0.2807,0.3751
Bransyn Hong,SMU,D2,Fr,0.437,3040,3040,2027,2026,210,0.3594,0.2896,0.4292,-0.0007,0.1224,0.107,0.1089,0.3351,0.0117,0.2906,0.3875
Carter Christensen,Wenatchee Valley,JUCO,Fr,0.428,1327,1327,2027,2026,139,0.3594,0.2895,0.4292,-0.0001,0.1378,0.1356,0.1292,0.3172,0.0155,0.2767,0.3855
Vicente Feliciano,Seattle U,D1,,0.444,7359,7359,2027,2025,197,0.3594,0.2897,0.4292,0.0,0.1906,0.0932,0.1848,0.3304,0.0339,0.2821,0.3648
Jason DeBone,EOU,NAIA,So,0.318,2755,2755,2027,2026,67,0.3593,0.2883,0.4304,0.0014,0.1924,0.1027,0.1427,0.3307,0.02,0.2728,0.3811
Hank Kern,Warner Pacific,NAIA,Jr,0.327,2939,2939,2027,2026,70,0.3593,0.2884,0.4303,-0.0004,0.1688,0.1148,0.1361,0.3321,0.0209,0.2772,0.3861
Blake Mattern,Lower Columbia,JUCO,Fr,0.395,64,64,2027,2025,152,0.359,0.2888,0.4293,0.0,0.1491,0.162,0.083,0.323,0.006,0.2667,0.4077
Isaac Bateman,Corban,NAIA,Sr,0.741,2866,2866,2027,2026,199,0.3589,0.2923,0.4255,-0.0012,0.2235,0.1059,0.1724,0.3449,0.0203,0.2817,0.3674
Ryan Tobler,UPS,D3,So,0.285,3192,3192,2027,2026,51,0.3588,0.2874,0.4302,-0.0003,0.1737,0.1175,0.1247,0.3301,0.0151,0.2856,0.3873
Sam Davidson,Lower Columbia,JUCO,So,0.71,66,66,2027,2026,237,0.3587,0.2917,0.4257,0.0001,0.1121,0.1155,0.0927,0.3153,0.0102,0.2777,0.3922
Ty Yukumoto,Gonzaga,D1,Sr,0.639,3778,3778,2027,2025,244,0.3586,0.2909,0.4263,0.0,0.103,0.1209,0.1031,0.3249,0.0138,0.2843,0.387
Noah Albanese,SMU,D2,Jr,0.501,3038,3038,2027,2026,207,0.3586,0.2895,0.4278,-0.0001,0.1902,0.1135,0.1193,0.3502,0.0112,0.293,0.385
Brady Bean,Portland,D1,Sr,0.755,3581,3581,2027,2026,234,0.3585,0.292,0.425,-0.0005,0.1778,0.1234,0.1566,0.3314,0.0281,0.2833,0.3783
Cooper Allen,UPS,D3,Sr,0.574,3183,3183,2027,2026,125,0.3585,0.2901,0.4269,0.0003,0.1287,0.1098,0.105,0.3381,0.0069,0.3049,0.385
Teyton Hardeman,Wenatchee Valley,JUCO,Fr,0.472,1330,1330,2027,2026,166,0.3584,0.289,0.4278,-0.0008,0.1844,0.129,0.0773,0.359,0.0057,0.3009,0.4009
Drew Baskin,Willamette,D3,So,0.653,4153,4153,2027,2025,163,0.3584,0.2908,0.4259,0.0,0.1811,0.091,0.1886,0.3162,0.0302,0.2757,0.3646
Jason Bell,NNU,D2,Sr,0.327,4023,4023,2027,2025,129,0.3583,0.2874,0.4293,0.0,0.2374,0.1076,0.123,0.3453,0.0176,0.2738,0.3847
Oak Held,Big Bend,JUCO,Fr,0.536,51,51,2027,2025,158,0.3583,0.2896,0.4271,0.0,0.1821,0.1196,0.1181,0.3372,0.0112,0.2826,0.3871
Dane Chavez,Wash. St.,D1,Fr,0.354,3540,3540,2027,2026,108,0.358,0.2873,0.4286,0.0,0.1523,0.1404,0.1256,0.3234,0.0167,0.2673,0.3886
Jordan Stewart,UBC,NAIA,Fr,0.336,2986,2986,2027,2026,73,0.3577,0.2869,0.4286,0.0007,0.1488,0.1064,0.1312,0.3369,0.0198,0.2862,0.3796
Matthew Lewis,Linfield,D3,Sr,0.613,4114,4114,2027,2025,162,0.3577,0.2897,0.4257,0.0,0.1331,0.0989,0.1026,0.3324,0.0177,0.2961,0.3746
Brayden Buck,Tacoma,JUCO,Fr,0.363,1209,1209,2027,2026,106,0.3577,0.2871,0.4283,-0.0006,0.1425,0.1169,0.1078,0.3241,0.0113,0.2818,0.3916
Julian Unay,Everett,JUCO,Fr,0.54,917,917,2027,2026,218,0.3574,0.2886,0.4261,0.0006,0.1029,0.1405,0.0997,0.3215,0.0075,0.2849,0.3937
Sam Mieszkowski-Lapping,Whitman,D3,Jr,0.659,3256,3256,2027,2026,132,0.3573,0.2898,0.4248,-0.0003,0.2067,0.068,0.2291,0.3018,0.0526,0.2675,0.3441
Declan Brown,Wenatchee Valley,JUCO,Fr,0.49,6,6,2027,2025,199,0.3572,0.2879,0.4264,0.0,0.1007,0.0923,0.107,0.328,0.0094,0.2983,0.3797
Randy Stultz,WOU,D2,Sr,0.306,4002,4002,2027,2025,82,0.357,0.2859,0.4282,0.0,0.2616,0.1006,0.1769,0.3439,0.0211,0.2776,0.3732
Hayden Mirante,Warner Pacific,NAIA,So,0.415,2948,2948,2027,2026,102,0.3569,0.2869,0.4269,0.0002,0.1188,0.1083,0.1023,0.3326,0.0134,0.2871,0.388
James Cote,Lower Columbia,JUCO,Fr,0.554,1021,1021,2027,2026,231,0.3568,0.2882,0.4254,-0.0002,0.0983,0.1196,0.1078,0.3065,0.0113,0.2746,0.3909
Lucas Smith,EOU,NAIA,So,0.433,2746,2746,2027,2026,110,0.3568,0.287,0.4267,-0.0022,0.2618,0.1054,0.1783,0.3369,0.0291,0.2722,0.3656
Ruben Cedillo,WOU,D2,Sr,0.25,3996,5530,2027,2025,126,0.3567,0.285,0.4284,0.0,0.2756,0.0913,0.1492,0.3483,0.0215,0.2816,0.3768
Jack Brooks,Oregon,D1,Jr,0.608,3507,3507,2027,2026,218,0.3567,0.2887,0.4248,0.0,0.2067,0.1386,0.1545,0.3253,0.0271,0.2623,0.3682
Collin Bell,SMU,D2,Sr,0.196,3965,3965,2027,2025,92,0.3566,0.2843,0.4289,0.0,0.2204,0.0946,0.1485,0.3371,0.0249,0.278,0.3765
Dylan Edwards,OIT,NAIA,Jr,0.484,2793,2793,2027,2026,135,0.3564,0.287,0.4257,0.0001,0.1521,0.0943,0.1168,0.3367,0.0198,0.2913,0.3835
Abe Affholter,LCSC,NAIA,Sr,0.439,3818,3818,2027,2025,141,0.3564,0.2866,0.4262,0.0,0.1287,0.1033,0.1483,0.3202,0.0216,0.2655,0.3792
Chase Cretti,Tacoma,JUCO,So,0.575,11,11,2027,2025,204,0.3564,0.288,0.4247,0.0,0.1148,0.1056,0.0821,0.3293,0.0063,0.2912,0.3961
Kaiden Hernandez,CWU,D2,Jr,0.511,3012,3012,2027,2026,197,0.3564,0.2874,0.4255,0.0001,0.1323,0.1239,0.0986,0.3299,0.011,0.2781,0.3934
Armand Lettiere,UPS,D3,Jr,0.508,3179,3179,2027,2026,132,0.3563,0.2872,0.4253,0.0001,0.1984,0.1168,0.1676,0.3259,0.0242,0.2785,0.3675
Makana Murashige,UPS,D3,,0.684,4032,4032,2027,2025,172,0.3562,0.289,0.4235,0.0,0.1193,0.0856,0.0844,0.3408,0.0111,0.3089,0.3844
Mic Paul,UW,D1,Jr,0.542,3488,3488,2027,2026,233,0.356,0.2873,0.4247,0.0,0.2284,0.1553,0.1422,0.3362,0.018,0.2656,0.3899
Sam Matosich,Centralia,JUCO,So,0.676,98,98,2027,2026,140,0.3559,0.2886,0.4232,-0.0001,0.1878,0.1287,0.1375,0.3158,0.0119,0.2612,0.3852
Carter Stoltz,Willamette,D3,Jr,0.674,3474,3474,2027,2026,145,0.3559,0.2885,0.4232,-0.0006,0.1764,0.0843,0.1586,0.331,0.0269,0.2933,0.3623
Quinn Mickelson,OIT,NAIA,Jr,0.487,2794,2794,2027,2026,76,0.3558,0.2865,0.4251,-0.001,0.2006,0.1305,0.1077,0.3423,0.0136,0.2785,0.3871
Carson Coulter,GFU,D3,Sr,0.638,4133,4133,2027,2025,170,0.3557,0.2879,0.4234,0.0,0.1459,0.0946,0.1765,0.3135,0.0258,0.2765,0.364
Jack Weise,Wash. St.,D1,Sr,0.188,3766,3766,2027,2025,57,0.3555,0.2831,0.4279,0.0,0.2127,0.1012,0.147,0.3417,0.0201,0.2823,0.3745
Rylan Taguchi,Clark,JUCO,So,0.512,18,18,2027,2026,116,0.3552,0.2862,0.4242,-0.0008,0.1989,0.1481,0.0606,0.345,0.0054,0.2717,0.4081
Braeden Terry,UW,D1,Sr+,0.696,3485,3485,2027,2026,246,0.3551,0.288,0.4222,0.0,0.1698,0.1264,0.1421,0.3276,0.0178,0.2774,0.3841
David Draayers,UBC,NAIA,,0.712,4790,4790,2027,2025,211,0.355,0.2881,0.4219,0.0,0.144,0.0858,0.125,0.3372,0.0187,0.2949,0.3767
Joshua Akiyama,Shoreline,JUCO,Fr,0.338,1123,1123,2027,2026,95,0.355,0.2842,0.4259,0.0003,0.1247,0.1208,0.0828,0.3268,0.0089,0.2854,0.3928
Damon Ingram,SMU,D2,Sr,0.279,3963,3963,2027,2025,50,0.355,0.2836,0.4265,0.0,0.1869,0.1029,0.1289,0.3446,0.0145,0.2912,0.3787
Zane Winter,Warner Pacific,NAIA,Jr,0.311,2957,2957,2027,2026,65,0.3549,0.2838,0.426,-0.0006,0.188,0.1213,0.1341,0.3321,0.0214,0.2748,0.3812
Drew Yount,Clark,JUCO,Fr,0.496,808,808,2027,2026,183,0.3549,0.2857,0.4241,-0.0006,0.1686,0.1333,0.0835,0.3211,0.0056,0.2576,0.404
Konosuke Shiroma,Wenatchee Valley,JUCO,So,0.558,25,25,2027,2026,94,0.3549,0.2864,0.4234,-0.0001,0.1346,0.129,0.0984,0.3226,0.0084,0.2789,0.3931
Rogelio Gonzales,EOU,NAIA,Sr,0.486,3837,3837,2027,2025,98,0.3547,0.2854,0.424,0.0,0.1792,0.1149,0.0938,0.345,0.0132,0.2895,0.3867
Logan Blank,CWU,D2,Sr,0.563,3009,3009,2027,2026,178,0.3546,0.2861,0.4231,0.0002,0.1396,0.0963,0.0717,0.3561,0.0045,0.3122,0.3871
Robby Shepherd,WOU,D2,So,0.312,3114,3114,2027,2026,137,0.3545,0.2834,0.4256,-0.0004,0.1423,0.09,0.0935,0.3502,0.0098,0.3022,0.3837
Andre Jackson II,WOU,D2,,0.25,3998,3998,2027,2025,126,0.3545,0.2828,0.4262,0.0,0.2276,0.0882,0.1365,0.3462,0.0176,0.2872,0.3751
Matthew Rienhardt,Willamette,D3,So,0.434,3470,3470,2027,2026,98,0.354,0.2842,0.4238,-0.0003,0.2048,0.0851,0.1363,0.3445,0.0119,0.2958,0.3664
Trent Woodhouse,Spokane,JUCO,Fr,0.509,1192,1192,2027,2026,193,0.354,0.285,0.4231,-0.0002,0.12,0.1117,0.0628,0.3447,0.0056,0.3069,0.3934
Logan Dreher,C of I,NAIA,Jr,0.412,2834,2834,2027,2026,101,0.354,0.2839,0.424,0.0007,0.1229,0.1094,0.1203,0.3264,0.0142,0.2726,0.383
Donny Tober,Warner Pacific,NAIA,Jr,0.304,2950,2950,2027,2026,63,0.354,0.2828,0.4252,-0.0021,0.2243,0.0928,0.17,0.3372,0.0266,0.2819,0.3623
Jason Olsen,WOU,D2,Jr,0.363,3107,3107,2027,2026,172,0.3539,0.2833,0.4245,-0.0008,0.1998,0.0957,0.114,0.3384,0.0189,0.2802,0.3836
Jake Mestas,NNU,D2,So,0.4,3144,3144,2027,2026,157,0.3539,0.2837,0.4241,0.0008,0.1203,0.0972,0.1552,0.3356,0.021,0.2909,0.3679
Luke Thiele,Wash. St.,D1,Jr,0.447,3545,3545,2027,2025,199,0.3538,0.2841,0.4235,0.0,0.1977,0.0955,0.1092,0.3491,0.015,0.2903,0.3817
Tyler Marr,Linfield,D3,Sr,0.597,4113,4113,2027,2025,140,0.3538,0.2857,0.422,0.0,0.141,0.1084,0.0961,0.3345,0.011,0.2936,0.3843
Rutger Youch,PLU,D3,Sr,0.741,3224,3224,2027,2026,141,0.3538,0.2872,0.4205,-0.0009,0.1976,0.085,0.13,0.3504,0.0152,0.2946,0.3707
Danny Burns,EOU,NAIA,Sr+,0.472,3839,3839,2027,2025,95,0.3537,0.2842,0.4231,0.0,0.2159,0.0926,0.1624,0.3384,0.0225,0.2787,0.359
Brady Hinkle,CWU,D2,,0.367,3944,3944,2027,2025,131,0.3535,0.283,0.424,0.0,0.1426,0.0787,0.0872,0.3479,0.01,0.3034,0.3801
Andrew Demianew,EOU,NAIA,Jr,0.722,2747,2747,2027,2026,209,0.3534,0.2866,0.4202,0.0011,0.1116,0.0804,0.1228,0.3335,0.0154,0.3023,0.3671
Alex Harden,WOU,D2,Sr,0.376,3106,3106,2027,2026,148,0.3534,0.283,0.4239,-0.0008,0.2769,0.0863,0.144,0.3481,0.026,0.2804,0.3755
Kelton Tom,SMU,D2,Sr,0.363,3049,3049,2027,2026,108,0.3534,0.2828,0.4239,-0.0004,0.22,0.0961,0.1472,0.339,0.0261,0.2805,0.3735
Ethan Stacy,Bushnell,NAIA,Sr,0.69,3911,3911,2027,2025,217,0.3533,0.2861,0.4205,0.0,0.1401,0.1125,0.1242,0.316,0.0179,0.264,0.3805
Ryan Miller,Shoreline,JUCO,So,0.329,4453,4453,2027,2025,114,0.3533,0.2823,0.4242,0.0,0.1943,0.133,0.0945,0.3361,0.006,0.2731,0.3939
Miles Bergman,Pacific,D3,Sr,0.515,3362,3362,2027,2026,100,0.3533,0.2844,0.4223,0.0003,0.1515,0.0894,0.095,0.3359,0.0128,0.2942,0.3782
Elliot Brown,NNU,D2,Jr,0.489,3150,3150,2027,2026,72,0.3528,0.2835,0.4221,0.0001,0.1632,0.1154,0.097,0.3455,0.0079,0.2957,0.3847
Nate Korahais,Whitman,D3,Sr,0.633,4062,4062,2027,2025,172,0.3528,0.285,0.4206,0.0,0.1679,0.108,0.0958,0.3432,0.0078,0.2946,0.3801
Alex Angevine,WOU,D2,Fr,0.205,3113,3113,2027,2026,78,0.3527,0.2805,0.4249,-0.0009,0.2201,0.1004,0.1242,0.3451,0.0179,0.2935,0.3779
Lukas Cheha,Everett,JUCO,Fr,0.545,924,924,2027,2026,223,0.3527,0.284,0.4213,0.0003,0.1648,0.1152,0.1067,0.3416,0.0075,0.2905,0.3792
Jonathan Rominger,CWU,D2,Fr,0.144,3021,3021,2027,2026,51,0.3526,0.2798,0.4254,0.0,0.1624,0.0915,0.1311,0.3391,0.0204,0.2915,0.3739
Cole Murawski,Edmonds,JUCO,Fr,0.608,42,42,2027,2025,211,0.3524,0.2844,0.4204,0.0,0.128,0.1163,0.104,0.3232,0.0066,0.2816,0.384
Adam Haight,Oregon St.,D1,So,0.597,3518,3518,2027,2026,248,0.3524,0.2843,0.4206,0.0,0.1826,0.0987,0.1374,0.3403,0.02,0.2839,0.3802
Henry Henkel,Wenatchee Valley,JUCO,Fr,0.513,31,3149,2027,2025,154,0.3523,0.2833,0.4213,0.0,0.1313,0.1513,0.0926,0.3195,0.0073,0.2785,0.3942
Cole Yonamine,SMU,D2,Fr,0.149,3048,3048,2027,2025,66,0.3522,0.2795,0.425,0.0,0.1716,0.0953,0.1358,0.3351,0.0241,0.2846,0.3746
Gabe Miranda,Oregon,D1,Jr,0.45,3508,3508,2027,2026,161,0.3522,0.2826,0.4219,0.0,0.2574,0.1113,0.1574,0.336,0.0287,0.2671,0.3728
Carter Stewart,Portland,D1,Fr,0.291,3590,3590,2027,2026,81,0.3521,0.2808,0.4234,0.0002,0.2324,0.106,0.1467,0.3386,0.0272,0.2736,0.3698
Nick Holm,Linfield,D3,Sr,0.78,3395,3395,2027,2026,159,0.3518,0.2856,0.4181,0.0005,0.1377,0.1064,0.1525,0.312,0.0311,0.2833,0.3675
Jonas Salk,Portland,D1,Sr,0.723,3588,3588,2027,2026,225,0.3517,0.2849,0.4186,0.0,0.2183,0.0875,0.1894,0.313,0.0344,0.2601,0.362
Zack Hudson,Bellevue,JUCO,So,0.535,645,645,2027,2026,138,0.3516,0.2828,0.4203,0.0009,0.1701,0.1272,0.1077,0.3177,0.0115,0.2647,0.3855
Isaiah Aliksa,Big Bend,JUCO,Fr,0.467,679,679,2027,2026,163,0.3515,0.2821,0.421,0.0,0.1552,0.1127,0.1053,0.3195,0.0103,0.27,0.3875
Nik Halouchits,OIT,NAIA,Fr,0.357,2800,2800,2027,2026,80,0.3515,0.2809,0.4222,0.0003,0.1721,0.1153,0.1227,0.3387,0.0147,0.2812,0.3768
Drew Deal,NNU,D2,Sr,0.298,4022,4022,2027,2025,98,0.3514,0.2802,0.4227,0.0,0.1595,0.1033,0.1058,0.3401,0.0121,0.2878,0.3804
Cole Hubka,Linfield,D3,Jr,0.541,3392,3392,2027,2026,151,0.3514,0.2827,0.4202,0.0003,0.1394,0.084,0.108,0.3343,0.0133,0.2952,0.3679
Ayumu Yazawa,SW Oregon,JUCO,So,0.647,1159,1159,2027,2026,190,0.3514,0.2838,0.4191,0.0002,0.1395,0.1311,0.1022,0.3302,0.0062,0.2838,0.3792
Alohi Arecchi,SMU,D2,Sr,0.389,3045,3045,2027,2026,145,0.3512,0.2809,0.4215,-0.0001,0.1462,0.1132,0.0977,0.3391,0.0067,0.284,0.3825
Dillon Andres,SMU,D2,Fr,0.26,3051,3051,2027,2026,106,0.3511,0.2794,0.4227,0.0003,0.1708,0.1044,0.1247,0.3292,0.0207,0.2747,0.3786
Nick Biagi,Linn-Benton,JUCO,So,0.478,1003,1003,2027,2026,130,0.3511,0.2818,0.4205,-0.001,0.2452,0.1068,0.1275,0.348,0.0118,0.2756,0.3732
Sebastian Lopez,Seattle U,D1,Sr,0.28,3674,3674,2027,2025,96,0.3509,0.2795,0.4223,0.0,0.2594,0.1117,0.153,0.3419,0.0173,0.2654,0.3728
Kaleb Campbell,Centralia,JUCO,So,0.555,747,747,2027,2026,118,0.3509,0.2824,0.4195,-0.0001,0.1624,0.1056,0.1279,0.3195,0.0116,0.2705,0.375
Hunter Klingelhoffer,Linfield,D3,Sr,0.642,4116,4116,2027,2025,145,0.3509,0.2833,0.4186,0.0,0.2783,0.0843,0.1959,0.3269,0.0402,0.2683,0.3516
Julian Sanders,UW,D1,Sr+,0.221,3706,3706,2027,2025,70,0.3509,0.2788,0.4229,0.0,0.1693,0.0925,0.16,0.3257,0.0271,0.2741,0.3658
Easton Herdman,Corban,NAIA,Jr,0.262,2875,2875,2027,2026,51,0.3508,0.2791,0.4224,0.0,0.1938,0.0932,0.1231,0.334,0.0177,0.2746,0.3778
Colt Durham,Treasure Valley,JUCO,So,0.58,85,85,2027,2026,174,0.3507,0.2824,0.419,0.0005,0.1617,0.0914,0.1006,0.3416,0.0104,0.298,0.3731
Tyler Harris,Olympic,JUCO,So,0.434,50,50,2027,2025,178,0.3507,0.2809,0.4205,0.0,0.2026,0.1179,0.1167,0.3318,0.0095,0.2703,0.3797
Anthony Karagiannopoulos,LCSC,NAIA,Sr,0.518,2722,2722,2027,2026,73,0.3506,0.2817,0.4196,0.0002,0.221,0.1042,0.125,0.3355,0.0192,0.2681,0.3765
Jaden Thomson,Bushnell,NAIA,Jr,0.45,2898,2898,2027,2026,118,0.3506,0.2809,0.4202,-0.0009,0.1804,0.0894,0.1565,0.3316,0.0288,0.2825,0.3599
Braeden Lundberg,PLU,D3,Sr,0.721,3226,3226,2027,2026,169,0.3506,0.2837,0.4174,0.0006,0.1311,0.1006,0.1038,0.3209,0.017,0.2835,0.381
Luca Penteriani,Willamette,D3,Fr,0.316,3472,3472,2027,2026,59,0.3505,0.2795,0.4216,0.0,0.1862,0.0948,0.1093,0.3355,0.0131,0.2892,0.3736
Nyan Hayes,Oregon St.,D1,Sr,0.314,3526,3526,2027,2026,90,0.3505,0.2795,0.4216,0.0,0.2097,0.1308,0.1219,0.3309,0.0206,0.2687,0.3832
Kaden Ecklund,Edmonds,JUCO,So,0.473,890,890,2027,2026,167,0.3505,0.2811,0.4199,-0.0005,0.2985,0.1237,0.1626,0.3358,0.0259,0.2587,0.3607
Bradley Carl,Pierce,JUCO,So,0.632,1082,1082,2027,2026,164,0.3499,0.2821,0.4177,0.0007,0.1185,0.108,0.1173,0.3109,0.01,0.2717,0.3744
Ollie Obenour,Wash. St.,D1,So,0.631,3542,3542,2027,2026,174,0.3497,0.282,0.4175,0.0,0.1924,0.1012,0.1396,0.3391,0.0144,0.2796,0.3725
Jonah Shull,Wash. St.,D1,Jr,0.423,3548,3548,2027,2025,82,0.3497,0.2798,0.4196,0.0,0.1955,0.1011,0.1217,0.341,0.0158,0.284,0.374
